itemId,userId,"itemType","itemStatus","itemName","itemUrlSegment","itemMimeType","itemContent",itemDeleted,"apiVersion","DateCreated","DateUpdated"
3761,0,"review","publish","3761","3761","","none",0,"","2015-03-08 17:55:52","2017-08-12 02:46:43"
3771,0,"review","publish","3771","3771","","none",0,"","2015-03-08 17:56:19","2017-08-12 02:46:43"
3781,0,"review","publish","3781","3781","","none",0,"","2015-03-08 17:56:27","2017-08-12 02:46:43"
3791,0,"review","publish","3791","3791","","none",0,"","2015-03-08 17:56:28","2017-08-12 02:46:43"
3801,0,"review","publish","3801","3801","","none",0,"","2015-03-08 17:56:51","2017-08-12 02:46:43"
3811,0,"review","publish","3811","3811","","none",0,"","2015-03-08 17:57:13","2017-08-12 02:46:43"
3821,0,"review","publish","3821","3821","","none",0,"","2015-03-08 17:57:23","2017-08-12 02:46:43"
3831,0,"review","publish","3831","3831","","none",0,"","2015-03-08 17:57:38","2017-08-12 02:46:43"
3881,0,"review","publish","3881","3881","","none",0,"","2015-03-08 17:58:03","2017-08-12 02:46:43"
3891,0,"review","publish","3891","3891","","none",0,"","2015-03-08 17:58:34","2017-08-12 02:46:43"
3901,0,"review","publish","3901","3901","","none",0,"","2015-03-08 17:58:43","2017-08-12 02:46:43"
3911,0,"review","publish","3911","3911","","none",0,"","2015-03-08 17:59:13","2017-08-12 02:46:43"
3921,0,"review","publish","3921","3921","","none",0,"","2015-03-08 18:00:05","2017-08-12 02:46:43"
3931,0,"review","publish","3931","3931","","none",0,"","2015-03-08 18:00:56","2017-08-12 02:46:43"
3941,0,"review","publish","3941","3941","","none",0,"","2015-03-08 18:01:05","2017-08-12 02:46:43"
3951,0,"review","publish","3951","3951","","none",0,"","2015-03-08 18:01:09","2017-08-12 02:46:43"
3961,0,"review","publish","3961","3961","","none",0,"","2015-03-08 18:01:25","2017-08-12 02:46:43"
3971,0,"review","publish","3971","3971","","none",0,"","2015-03-08 18:01:45","2017-08-12 02:46:43"
3981,0,"review","publish","3981","3981","","none",0,"","2015-03-08 18:02:21","2017-08-12 02:46:43"
3991,0,"review","publish","3991","3991","","none",0,"","2015-03-08 18:02:52","2017-08-12 02:46:43"
4001,0,"review","publish","4001","4001","","none",0,"","2015-03-08 18:03:48","2017-08-12 02:46:43"
4011,0,"review","publish","4011","4011","","none",0,"","2015-03-08 18:03:56","2017-08-12 02:46:43"
4021,0,"review","publish","4021","4021","","none",0,"","2015-03-08 18:04:04","2017-08-12 02:46:43"
4031,0,"review","publish","4031","4031","","none",0,"","2015-03-08 18:04:18","2017-08-12 02:46:43"
4041,0,"review","publish","4041","4041","","none",0,"","2015-03-08 18:04:28","2017-08-12 02:46:43"
4051,0,"review","publish","4051","4051","","none",0,"","2015-03-08 18:04:37","2017-08-12 02:46:43"
4061,0,"review","publish","4061","4061","","none",0,"","2015-03-08 18:04:40","2017-08-12 02:46:43"
4071,0,"review","publish","4071","4071","","none",0,"","2015-03-08 18:04:50","2017-08-12 02:46:43"
4081,0,"review","publish","4081","4081","","none",0,"","2015-03-08 18:04:53","2017-08-12 02:46:43"
4091,0,"review","publish","4091","4091","","none",0,"","2015-03-08 18:05:05","2017-08-12 02:46:43"
4101,0,"review","publish","4101","4101","","none",0,"","2015-03-08 18:05:06","2017-08-12 02:46:43"
4111,0,"review","publish","4111","4111","","none",0,"","2015-03-08 18:05:30","2017-08-12 02:46:43"
4121,0,"review","publish","4121","4121","","none",0,"","2015-03-08 18:05:47","2017-08-12 02:46:43"
4131,0,"review","publish","4131","4131","","none",0,"","2015-03-08 18:06:01","2017-08-12 02:46:43"
4141,0,"review","publish","4141","4141","","none",0,"","2015-03-08 18:06:02","2017-08-12 02:46:43"
4151,0,"review","publish","4151","4151","","none",0,"","2015-03-08 18:06:58","2017-08-12 02:46:43"
4161,0,"review","publish","4161","4161","","none",0,"","2015-03-08 18:07:12","2017-08-12 02:46:43"
4171,0,"review","publish","4171","4171","","none",0,"","2015-03-08 18:07:52","2017-08-12 02:46:43"
4181,0,"review","publish","4181","4181","","none",0,"","2015-03-08 18:07:54","2017-08-12 02:46:43"
4191,0,"review","publish","4191","4191","","none",0,"","2015-03-08 18:08:11","2017-08-12 02:46:43"
4201,0,"review","publish","4201","4201","","none",0,"","2015-03-08 18:08:19","2017-08-12 02:46:43"
4211,0,"review","publish","4211","4211","","none",0,"","2015-03-08 18:08:31","2017-08-12 02:46:43"
4221,0,"review","publish","4221","4221","","none",0,"","2015-03-08 18:08:38","2017-08-12 02:46:43"
4231,0,"review","publish","4231","4231","","none",0,"","2015-03-08 18:09:04","2017-08-12 02:46:43"
4241,0,"review","publish","4241","4241","","none",0,"","2015-03-08 18:09:11","2017-08-12 02:46:43"
4251,0,"review","publish","4251","4251","","none",0,"","2015-03-08 18:09:25","2017-08-12 02:46:43"
4261,0,"review","publish","4261","4261","","none",0,"","2015-03-08 18:09:48","2017-08-12 02:46:43"
4271,0,"review","publish","4271","4271","","none",0,"","2015-03-08 18:09:58","2017-08-12 02:46:43"
4281,0,"review","publish","4281","4281","","none",0,"","2015-03-08 18:10:25","2017-08-12 02:46:43"
4291,0,"review","publish","4291","4291","","none",0,"","2015-03-08 18:10:25","2017-08-12 02:46:43"
