itemId,userId,"itemType","itemStatus","itemName","itemUrlSegment","itemMimeType","itemContent",itemDeleted,"apiVersion","DateCreated","DateUpdated"
12717,1,"userTrack","draft","Magnetic Seals","","","none",0,"","2015-05-09 22:24:45","2017-08-12 02:44:18"
12721,1,"userTrack","draft","Magnetic Seals","magnetic-seals-3","","none",0,"","2015-05-09 22:28:42","2017-08-12 02:44:18"
12728,1,"userTrack","draft","profound sadness","profound-sadness-2","","none",0,"","2015-05-09 22:34:22","2017-08-12 02:44:18"
12732,1,"userTrack","draft","Inner Self - final mix","","","none",0,"","2015-05-09 22:36:08","2017-08-12 02:44:18"
12737,1,"userTrack","draft","Inner Self - final mix","inner-self-final-mix","","none",0,"","2015-05-09 22:39:34","2017-08-12 02:44:18"
12744,722,"userTrack","publish","Trip Trap (Early Mix)","trip-trap-early-mix-2","","none",0,"","2015-05-09 22:43:33","2017-08-12 02:44:18"
12911,1,"userTrack","draft","S.A.I.L. (Demo One)","s-a-i-l-demo-one","","none",0,"","2015-05-09 23:20:53","2017-08-12 02:44:18"
12938,1,"userTrack","draft","Can&#039;t Stop","cant-stop-2","","none",0,"","2015-05-09 23:27:13","2017-08-12 02:44:18"
12956,649,"userTrack","publish","Daniel Day-Lewis at Jerry&#039;s House","daniel-day-lewis-at-jerrys-house-2","","none",0,"","2015-05-09 23:32:41","2017-08-12 02:44:18"
13049,1,"userTrack","draft","My Disease","my-disease-2","","none",0,"","2015-05-10 00:13:19","2017-08-12 02:44:18"
13056,1,"userTrack","draft","Pitter Patter","pitter-patter-2","","none",0,"","2015-05-10 00:16:27","2017-08-12 02:44:18"
13066,1,"userTrack","draft","Sleeping Tiger","sleeping-tiger-2","","none",0,"","2015-05-10 00:23:16","2017-08-12 02:44:18"
13088,1,"userTrack","draft","tide will take me","tide-will-take-me","","none",0,"","2015-05-10 00:31:33","2017-08-12 02:44:18"
13133,1,"userTrack","draft","Cipher viper remix","cipher-viper-remix-2","","none",0,"","2015-05-10 00:50:34","2017-08-12 02:44:18"
13145,1,"userTrack","draft","Dead Broke","dead-broke-2","","none",0,"","2015-05-10 00:55:03","2017-08-12 02:44:18"
13152,1,"userTrack","draft","No Sleep ft KK Da Avenger","no-sleep-ft-kk-da-avenger-2","","none",0,"","2015-05-10 01:01:51","2017-08-12 02:44:18"
13171,1,"userTrack","draft","Pourin","pourin-2","","none",0,"","2015-05-10 01:05:14","2017-08-12 02:44:18"
13189,1,"userTrack","draft","Rainy Day","rainy-day-2","","none",0,"","2015-05-10 01:10:36","2017-08-12 02:44:18"
13202,0,"userTrack","pending","Feedback and Suggestions","","","First, awesome with the hits. The pay's perfect (assuming, you know, I don't get rejected offhand, then it's not so nice).  Music HITs are great.  It's nice there's such a huge timer. The interface is pretty decent, as well.

But.

There's nothing showing you where you're at in the song. That'd be really helpful. There's also no instructions for what sort of feedback is desired/appreciated.

Also, if the artists want more feedback, it'd be helpful to be able to rate it within some categories. 

And, finally, it'd be nice if your interface remembered the stats of the turkers doing your hits (\"PickFu\" does this, where it remembers your gender, age, etc).  My age only changes once a year, and my gender, hopefully not at all. 

These are just nitpicks, of course. Getting paid to listen to random, new music is simply awesome.",0,"","2015-05-10 01:13:11","2017-08-12 02:46:43"
13208,1,"userTrack","draft","Sundaze","sundaze","","none",0,"","2015-05-10 01:17:22","2017-08-12 02:44:18"
13226,1,"userTrack","draft","The Beem","the-beem-2","","none",0,"","2015-05-10 01:25:27","2017-08-12 02:44:18"
13551,1,"userTrack","draft","Always At War (Finally Found Peace)","always-at-war-finally-found-peace-2","","none",0,"","2015-05-10 22:40:42","2017-08-12 02:44:18"
13557,1,"userTrack","draft","My Last Goodbye","my-last-goodbye-2","","none",0,"","2015-05-10 22:43:31","2017-08-12 02:44:18"
13565,1,"userTrack","draft","Roots Dig Deeper","roots-dig-deeper-2","","none",0,"","2015-05-10 22:46:56","2017-08-12 02:44:18"
13575,1,"userTrack","draft","Wicked Men","wicked-men-2","","none",0,"","2015-05-10 22:51:00","2017-08-12 02:44:18"
13583,1,"userTrack","draft","Among The Stars","among-the-stars-2","","none",0,"","2015-05-10 22:53:36","2017-08-12 02:44:18"
13590,1,"userTrack","draft","Day Rose Up","day-rose-up-2","","none",0,"","2015-05-10 22:56:28","2017-08-12 02:44:18"
13600,1,"userTrack","draft","loos&#039;d of limits and imaginary lines","loosd-of-limits-and-imaginary-lines","","none",0,"","2015-05-10 22:59:43","2017-08-12 02:44:18"
13606,649,"userTrack","publish","Beautifulest","beautifulest-2","","none",0,"","2015-05-10 23:06:49","2017-08-12 02:44:18"
13610,1,"userTrack","draft","Haunted","haunted-2","","none",0,"","2015-05-10 23:11:30","2017-08-12 02:44:18"
13617,649,"userTrack","publish","Stumbling Through The Crowd","stumbling-through-the-crowd-4","","none",0,"","2015-05-10 23:14:58","2017-08-12 02:44:18"
13632,1,"userTrack","draft","Kost","kost-2","","none",0,"","2015-05-10 23:21:27","2017-08-12 02:44:18"
13656,1,"userTrack","draft","Slow Down","slow-down-2","","none",0,"","2015-05-10 23:32:25","2017-08-12 02:44:18"
13665,1,"userTrack","draft","The Devil You Know","the-devil-you-know","","none",0,"","2015-05-10 23:35:47","2017-08-12 02:44:18"
13673,1,"userTrack","draft","Soul Singer","soul-singer-2","","none",0,"","2015-05-10 23:39:11","2017-08-12 02:44:18"
14103,1,"userTrack","draft","Golden","","","none",0,"","2015-05-20 22:27:03","2017-08-12 02:44:18"
14105,631,"userTrack","draft","Yung Switcha- Tryna Get It (prod. by the beat plug)","","","none",0,"","2015-05-21 08:50:30","2017-08-12 02:44:18"
14107,631,"userTrack","draft","Yung Switcha- Tryna Get It (prod. by the beat plug)","","","none",0,"","2015-05-21 08:50:35","2017-08-12 02:44:18"
14109,631,"userTrack","draft","Yung Switcha- Tryna Get It (prod. by the beat plug)","","","none",0,"","2015-05-21 08:50:39","2017-08-12 02:44:18"
14111,631,"userTrack","draft","Yung Switcha- Tryna Get It (prod. by the beat plug)","","","none",0,"","2015-05-21 08:50:44","2017-08-12 02:44:18"
14113,631,"userTrack","draft","Yung Switcha- Tryna Get It (prod. by the beat plug)","","","none",0,"","2015-05-21 08:50:49","2017-08-12 02:44:18"
14118,642,"userTrack","publish","Livin the Life","livin-the-life","","none",0,"","2015-05-23 12:22:59","2017-08-12 02:44:18"
14133,642,"userTrack","publish","Get to the Paper","get-to-the-paper","","none",0,"","2015-05-23 12:51:00","2017-08-12 02:44:18"
14138,642,"userTrack","publish","Everyday I Pray","everyday-i-pray","","none",0,"","2015-05-23 13:02:34","2017-08-12 02:44:18"
14146,642,"userTrack","publish","Juicy Fruit","juicy-fruit","","none",0,"","2015-05-23 13:23:25","2017-08-12 02:44:18"
14267,644,"userTrack","publish","HAPPY BIRTHDAY ( AFA And Yasmine Karrouk ) [ extrait de d3igb ]","happy-birthday-afa-and-yasmine-karrouk-extrait-de-d3igb","","none",0,"","2015-05-24 04:43:20","2017-08-12 02:44:18"
14305,642,"userTrack","publish","How We Play","how-we-play","","none",0,"","2015-05-25 09:54:27","2017-08-12 02:44:18"
14344,1,"userTrack","draft","Golden","","","none",0,"","2015-05-26 13:08:18","2017-08-12 02:44:18"
14348,0,"userTrack","draft","No Better Way","","","none",0,"","2015-05-26 22:55:24","2017-08-12 02:44:18"
14353,650,"userTrack","draft","No Better Way","","","none",0,"","2015-05-26 23:26:46","2017-08-12 02:44:18"
14356,650,"userTrack","publish","No Better Way","no-better-way-4","","none",0,"","2015-05-27 00:12:23","2017-08-12 02:44:18"
14418,649,"userTrack","draft","Cloning The Mammoth","","","none",0,"","2015-05-29 20:24:29","2017-08-12 02:44:18"
14420,649,"userTrack","publish","Cloning The Mammoth","cloning-the-mammoth-2","","none",0,"","2015-05-29 20:26:14","2017-08-12 02:44:18"
14438,0,"userTrack","draft","TEMPTITLE","","","none",0,"","2015-05-30 08:06:50","2017-08-12 02:44:18"
14444,651,"userTrack","draft","Springbass","","","none",0,"","2015-05-30 12:28:58","2017-08-12 02:44:18"
14446,651,"userTrack","draft","Springbass","","","none",0,"","2015-05-30 12:29:02","2017-08-12 02:44:18"
14448,651,"userTrack","draft","RemeberingMuseMob","","","none",0,"","2015-05-30 12:29:51","2017-08-12 02:44:18"
14459,649,"userTrack","publish","She Is With Me","she-is-with-me","","none",0,"","2015-05-31 12:34:04","2017-08-12 02:44:18"
14466,723,"userTrack","publish","In My Own Hell","in-my-own-hell-2","","none",0,"","2015-05-31 14:07:30","2017-08-12 02:44:18"
14472,723,"userTrack","publish","Into Dust","into-dust-2","","none",0,"","2015-05-31 14:10:24","2017-08-12 02:44:18"
14482,723,"userTrack","publish","Warm Dream - Warm Death","warm-dream-warm-death-2","","none",0,"","2015-05-31 14:12:50","2017-08-12 02:44:18"
14488,649,"userTrack","publish","She Thinks She Won","she-thinks-she-won-2","","none",0,"","2015-05-31 14:18:29","2017-08-12 02:44:18"
14492,649,"userTrack","publish","Motherese","motherese-2","","none",0,"","2015-05-31 14:20:36","2017-08-12 02:44:18"
14507,651,"userTrack","draft","Take Seven","","","none",0,"","2015-05-31 14:40:14","2017-08-12 02:44:18"
14514,651,"userTrack","draft","Take Seven","","","none",0,"","2015-05-31 14:45:52","2017-08-12 02:44:18"
14531,720,"userTrack","publish","Vengeance","vengeance","","none",0,"","2015-05-31 15:01:04","2017-08-12 02:44:18"
14538,719,"userTrack","publish","I Hope I Forget You When I Die","i-hope-i-forget-you-when-i-die-2","","none",0,"","2015-05-31 15:06:04","2017-08-12 02:44:18"
14543,719,"userTrack","publish","Letters Demos","letters-demos-2","","none",0,"","2015-05-31 15:10:13","2017-08-12 02:44:18"
14617,0,"userTrack","draft","TEMPTITLE","","","none",0,"","2015-05-31 16:40:45","2017-08-12 02:44:18"
14694,653,"userTrack","publish","U Don&#039;t Deserve Me","u-dont-deserve-me","","none",0,"","2015-05-31 18:54:15","2017-08-12 02:44:18"
14714,729,"userTrack","publish","bored by the burden of life","bored-by-the-burden-of-life","","none",0,"","2015-05-31 19:07:36","2017-08-12 02:44:18"
14721,729,"userTrack","publish","the heart","the-heart-2","","none",0,"","2015-05-31 19:13:44","2017-08-12 02:44:18"
14727,725,"userTrack","publish","Nose Rings","nose-rings-2","","none",0,"","2015-05-31 19:16:57","2017-08-12 02:44:18"
14730,653,"userTrack","draft","U Don&#039;t Deserve Me","","","none",0,"","2015-05-31 19:16:27","2017-08-12 02:44:18"
14734,725,"userTrack","publish","I&#039;m Glad","im-glad","","none",0,"","2015-05-31 19:20:36","2017-08-12 02:44:18"
14917,655,"userTrack","draft","With the Rain","","","none",0,"","2015-06-01 00:31:36","2017-08-12 02:44:18"
14921,655,"userTrack","draft","With the Rain","","","none",0,"","2015-06-01 00:45:04","2017-08-12 02:44:18"
14924,655,"userTrack","draft","With the Rain","","","none",0,"","2015-06-01 00:46:34","2017-08-12 02:44:18"
14927,655,"userTrack","publish","With the Rain","with-the-rain","","none",0,"","2015-06-01 00:51:31","2017-08-12 02:44:18"
14979,0,"userTrack","draft","TEMPTITLE","","","none",0,"","2015-06-01 11:38:42","2017-08-12 02:44:18"
14992,658,"userTrack","draft","What I&#039;ve become","","","none",0,"","2015-06-01 14:50:26","2017-08-12 02:44:18"
14994,658,"userTrack","publish","4, 3, 2, 1","4-3-2-1","","none",0,"","2015-06-01 14:58:45","2017-08-12 02:44:18"
15105,658,"userTrack","draft","What I´ve Become","","","none",0,"","2015-06-03 11:35:25","2017-08-12 02:44:18"
15107,658,"userTrack","publish","What I´ve Become","what-ive-become","","none",0,"","2015-06-03 11:37:10","2017-08-12 02:44:18"
15110,658,"userTrack","publish","Spin You Around","spin-you-around","","none",0,"","2015-06-03 11:38:57","2017-08-12 02:44:18"
15164,0,"userTrack","draft","TEMPTITLE","","","none",0,"","2015-06-03 18:29:07","2017-08-12 02:44:18"
15167,1,"userTrack","draft","Golden","","","none",0,"","2015-06-03 19:56:52","2017-08-12 02:44:18"
15171,1,"userTrack","draft","Golden","golden-6","","none",0,"","2015-06-03 20:08:40","2017-08-12 02:44:18"
15175,1,"userTrack","draft","Golden","","","none",0,"","2015-06-03 20:22:15","2017-08-12 02:44:18"
15179,1,"userTrack","draft","Golden","","","none",0,"","2015-06-03 20:42:23","2017-08-12 02:44:18"
15182,1,"userTrack","draft","Golden","golden-7","","none",0,"","2015-06-03 20:43:39","2017-08-12 02:44:18"
15201,660,"userTrack","draft","let the night forget itself","","","none",0,"","2015-06-04 21:03:06","2017-08-12 02:44:18"
15206,660,"userTrack","publish","let the night forget itself","let-the-night-forget-itself-3","","none",0,"","2015-06-04 21:06:38","2017-08-12 02:44:18"
15215,660,"userTrack","publish","alice fights back","alice-fights-back","","none",0,"","2015-06-04 21:19:29","2017-08-12 02:44:18"
15220,660,"userTrack","publish","front runner meets front gunner","front-runner-meets-front-gunner","","none",0,"","2015-06-04 21:21:57","2017-08-12 02:44:18"
15223,660,"userTrack","publish","try","try","","none",0,"","2015-06-04 21:23:02","2017-08-12 02:44:18"
15296,660,"userTrack","publish","listen for the sun","listen-for-the-sun","","none",0,"","2015-06-04 22:57:48","2017-08-12 02:44:18"
15298,660,"userTrack","publish","the way life was","the-way-life-was","","none",0,"","2015-06-04 22:59:28","2017-08-12 02:44:18"
15300,660,"userTrack","publish","spirals","spirals","","none",0,"","2015-06-04 23:00:29","2017-08-12 02:44:18"
15348,730,"userTrack","publish","Pips","pips-2","","none",0,"","2015-06-04 23:53:47","2017-08-12 02:44:18"
15352,718,"userTrack","publish","Reach Up Wave Out","reach-up-wave-out-2","","none",0,"","2015-06-04 23:55:25","2017-08-12 02:44:18"
15355,724,"userTrack","publish","Hendrix Groove Jam","hendrix-groove-jam","","none",0,"","2015-06-04 23:59:35","2017-08-12 02:44:18"
15528,661,"userTrack","draft","Slutty ASS Bitch","","","none",0,"","2015-06-05 12:01:55","2017-08-12 02:44:18"
15529,0,"userTrack","draft","TEMPTITLE","","","none",0,"","2015-06-05 12:20:09","2017-08-12 02:44:18"
15607,663,"userTrack","draft","Stay With Me","","","none",0,"","2015-06-06 10:13:04","2017-08-12 02:44:18"
15627,726,"userTrack","publish","Feel The Rhythm","feel-the-rhythm","","none",0,"","2015-06-07 00:02:37","2017-08-12 02:44:18"
15630,715,"userTrack","publish","Moscato And","moscato-and-2","","none",0,"","2015-06-07 00:04:35","2017-08-12 02:44:18"
15633,727,"userTrack","publish","Neighborhood Warfare","neighborhood-warfare-2","","none",0,"","2015-06-07 00:06:08","2017-08-12 02:44:18"
15636,715,"userTrack","publish","Never Needed","never-needed-2","","none",0,"","2015-06-07 00:08:42","2017-08-12 02:44:18"
15639,715,"userTrack","publish","Pourin","pourin-4","","none",0,"","2015-06-07 00:10:19","2017-08-12 02:44:18"
15643,726,"userTrack","publish","The Environment","the-environment","","none",0,"","2015-06-07 00:12:41","2017-08-12 02:44:18"
15648,727,"userTrack","publish","Too Real","too-real-2","","none",0,"","2015-06-07 00:15:17","2017-08-12 02:44:18"
15825,666,"userTrack","publish","Mixtapes and a Bottle of Cheap Red Wine","mixtapes-and-a-bottle-of-cheap-red-wine","","none",0,"","2015-06-07 16:52:56","2017-08-12 02:44:18"
15841,717,"userTrack","publish","Country Never Goes Out of Style","country-never-goes-out-of-style-2","","none",0,"","2015-06-07 17:27:50","2017-08-12 02:44:18"
15844,717,"userTrack","publish","Had To Be There","had-to-be-there","","none",0,"","2015-06-07 17:28:59","2017-08-12 02:44:18"
15847,728,"userTrack","publish","Inside","inside-2","","none",0,"","2015-06-07 17:31:41","2017-08-12 02:44:18"
15851,716,"userTrack","publish","Haunted","haunted-3","","none",0,"","2015-06-07 17:33:12","2017-08-12 02:44:18"
15870,667,"userTrack","draft","Kill Myself (Produced by Carnage)","","","none",0,"","2015-06-07 17:48:34","2017-08-12 02:44:18"
15874,667,"userTrack","publish","Kill Myself (Produced by Carnage)","kill-myself-produced-by-carnage-by-ray-ray-of-smoke-one-ent","","none",0,"","2015-06-07 17:58:36","2017-08-12 02:44:18"
15967,744,"userTrack","publish","Tres Dias","tres-dias-2","","none",0,"","2015-06-07 21:00:29","2017-08-12 02:44:18"
15971,744,"userTrack","publish","Why Love You","why-love-you-2","","none",0,"","2015-06-07 21:03:13","2017-08-12 02:44:18"
16073,0,"userTrack","draft","TEMPTITLE","","","none",0,"","2015-06-08 01:15:57","2017-08-12 02:44:18"
16078,669,"userTrack","draft","Ceylon","","","none",0,"","2015-06-08 01:34:30","2017-08-12 02:44:18"
16080,669,"userTrack","publish","Ceylon","ceylon","","none",0,"","2015-06-08 01:36:19","2017-08-12 02:44:18"
16176,670,"userTrack","draft","Hindsight","","","none",0,"","2015-06-08 11:08:12","2017-08-12 02:44:18"
16180,670,"userTrack","publish","The Last Resort","the-last-resort","","none",0,"","2015-06-08 11:17:19","2017-08-12 02:44:18"
16232,649,"userTrack","draft","The Warmest Blanket Ever","","","none",0,"","2015-06-08 15:16:45","2017-08-12 02:44:18"
16256,669,"userTrack","publish","Leaving","leaving","","none",0,"","2015-06-09 05:27:29","2017-08-12 02:44:18"
16258,669,"userTrack","publish","Girl","girl","","none",0,"","2015-06-09 05:28:36","2017-08-12 02:44:18"
16260,669,"userTrack","publish","Moving Eye","moving-eye","","none",0,"","2015-06-09 05:29:13","2017-08-12 02:44:18"
16262,669,"userTrack","publish","Fluke","fluke","","none",0,"","2015-06-09 05:29:57","2017-08-12 02:44:18"
16415,0,"userTrack","draft","Love song","","","none",0,"","2015-07-02 15:05:23","2017-08-12 02:44:18"
16423,642,"userTrack","draft","Legacy","","","none",0,"","2015-07-06 22:54:46","2017-08-12 02:44:18"
16425,642,"userTrack","publish","Stupid Fruity Krazy Swag Snippet","stupid-fruity-krazy-swag-snippet","","none",0,"","2015-07-06 22:59:28","2017-08-12 02:44:18"
16448,688,"userTrack","draft","HoldFire - POISON (Preview)","","","none",0,"","2015-07-20 15:15:50","2017-08-12 02:44:18"
16449,0,"userTrack","draft","TEMPTITLE","","","none",0,"","2015-07-22 20:24:12","2017-08-12 02:44:18"
16465,692,"userTrack","publish","Saviour","saviour","","none",0,"","2015-07-23 04:10:59","2017-08-12 02:44:18"
16475,691,"userTrack","publish","I need you Grace","i-need-you-grace","","none",0,"","2015-07-23 11:55:56","2017-08-12 02:44:18"
16504,669,"userTrack","draft","Four Days","","","none",0,"","2015-07-25 17:18:07","2017-08-12 02:44:18"
16512,700,"userTrack","publish","Shadows/Dust (Parts 1 &amp; 2)","shadowsdust-parts-1-2","","none",0,"","2015-07-26 07:42:55","2017-08-12 02:44:18"
16514,700,"userTrack","draft","Call From Home","","","none",0,"","2015-07-26 07:43:33","2017-08-12 02:44:18"
16536,0,"userTrack","draft","TEMPTITLE","","","none",0,"","2015-07-27 23:44:33","2017-08-12 02:44:18"
16542,702,"userTrack","draft","Cop A Brick","","","none",0,"","2015-07-27 23:55:42","2017-08-12 02:44:18"
16545,702,"userTrack","publish","P@RTY FR!D@Y","prty-frdy","","none",0,"","2015-07-28 00:01:56","2017-08-12 02:44:18"
16548,702,"userTrack","publish","Cop A Brick","cop-a-brick","","none",0,"","2015-07-28 00:10:09","2017-08-12 02:44:18"
16552,702,"userTrack","publish","The Takeover","the-takeover","","none",0,"","2015-07-28 00:14:11","2017-08-12 02:44:18"
16636,705,"userTrack","draft","Something Familiar","","","none",0,"","2015-07-29 18:18:20","2017-08-12 02:44:18"
16637,705,"userTrack","draft","Something Familiar","","","none",0,"","2015-07-29 18:20:03","2017-08-12 02:44:18"
16638,705,"userTrack","draft","Something Familiar","","","none",0,"","2015-07-29 18:24:59","2017-08-12 02:44:18"
16647,706,"userTrack","draft","ATLAS","","","none",0,"","2015-07-29 18:49:00","2017-08-12 02:44:18"
16693,710,"userTrack","draft","On The Real","","","none",0,"","2015-08-02 14:00:53","2017-08-12 02:44:18"
16695,710,"userTrack","draft","On The Real","","","none",0,"","2015-08-02 14:02:13","2017-08-12 02:44:18"
16737,713,"userTrack","publish","Shadowness-Violins","shadowness-violins","","none",0,"","2015-08-08 00:23:03","2017-08-12 02:44:18"
16917,736,"userTrack","pending","Issue with finishing review","","","I get to a point in the review (after I have finished the review) and click on FINISH for 1 point and nothing happens. Tried like 10 times. Tried to send you a message on Twitter but it didn't work. ",0,"","2015-08-16 15:41:34","2017-08-12 02:46:43"
16926,739,"userTrack","pending","I cant select tech house, techno as genre","","","I cant select tech house, techno as genre for the tracks i want to review.
:-(",0,"","2015-08-16 18:16:38","2017-08-12 02:46:43"
16952,702,"userTrack","publish","BrE@K the S!LENcE- Feat. Magic &amp; P.A. [Prod. by M@nni M@n!a]","brek-the-slence-feat-magic-p-a-prod-by-mnni-mna","","none",0,"","2015-08-17 02:15:15","2017-08-12 02:44:18"
16974,0,"userTrack","pending","tags","","","search window would be nice, tag search? ",0,"","2015-08-17 11:51:43","2017-08-12 02:46:43"
17016,752,"userTrack","publish","Magic","magic","","none",0,"","2015-08-19 00:59:37","2017-08-12 02:44:18"
17035,756,"userTrack","publish","NO TURNING BACK - POCKETS N TEX (L.S.D.)","no-turning-back-pockets-n-tex-l-s-d","","none",0,"","2015-08-21 21:48:39","2017-08-12 02:44:18"
17051,642,"userTrack","publish","Hustle","hustle","","none",0,"","2015-08-23 11:13:12","2017-08-12 02:44:18"
17132,760,"userTrack","draft","TEMPTITLE","","","none",0,"","2015-09-19 04:01:41","2017-08-12 02:44:18"
17133,760,"userTrack","draft","TEMPTITLE","","","none",0,"","2015-09-19 04:01:43","2017-08-12 02:44:18"
17134,760,"userTrack","publish","...And The Robots Will Bring Us Breakfast In Bed","and-the-robots-will-bring-us-breakfast-in-bed","","none",0,"","2015-09-19 04:04:51","2017-08-12 02:44:18"
17142,642,"userTrack","publish","Dummy On Em","dummy-on-em","","none",0,"","2015-09-23 11:01:31","2017-08-12 02:44:18"
17161,744,"userTrack","publish","Space Tiger","space-tiger-2","","none",0,"","2015-11-10 22:58:28","2017-08-12 02:44:18"
17176,692,"userTrack","publish","TLP - Blue","tlp-blue","","none",0,"","2015-11-11 07:47:35","2017-08-12 02:44:18"
17208,792,"userTrack","publish","Doomed (demo)","doomed-demo-2","","none",0,"","2016-01-21 21:35:04","2017-08-12 02:44:18"
17225,794,"userTrack","publish","Absolute Devotion ft. Muzo Aka Alphonso, Stevo","absolute-devotion-ft-muzo-aka-alphonso-stevo","","none",0,"","2016-02-19 19:47:37","2017-08-12 02:44:18"
17241,795,"userTrack","draft","TEMPTITLE","","","none",0,"","2016-02-24 07:28:08","2017-08-12 02:44:18"
17242,795,"userTrack","publish","I Don\\&#039;t Feel Down","i-dont-feel-down-2","","none",0,"","2016-02-24 07:32:16","2017-08-12 02:44:18"
17257,796,"userTrack","publish","computers are people too","computers-are-people-too","","none",0,"","2016-03-01 17:37:14","2017-08-12 02:44:18"
17279,799,"userTrack","draft","TEMPTITLE","","","none",0,"","2016-03-28 21:21:56","2017-08-12 02:44:18"
17280,799,"userTrack","draft","TEMPTITLE","","","none",0,"","2016-03-28 21:22:31","2017-08-12 02:44:18"
17281,799,"userTrack","draft","TEMPTITLE","","","none",0,"","2016-03-28 21:22:33","2017-08-12 02:44:18"
17282,799,"userTrack","draft","TEMPTITLE","","","none",0,"","2016-03-28 21:22:42","2017-08-12 02:44:18"
17284,799,"userTrack","draft","TEMPTITLE","","","none",0,"","2016-03-28 21:24:00","2017-08-12 02:44:18"
17285,799,"userTrack","pending","Deleting profile","","","How do i delete my profile?",0,"","2016-03-28 22:22:46","2017-08-12 02:46:43"
17314,642,"userTrack","draft","TEMPTITLE","","","none",0,"","2017-05-23 19:52:35","2017-08-12 02:44:18"
17316,642,"userTrack","publish","","17316","","none",0,"","2017-05-23 20:04:38","2017-08-12 02:44:18"
